"id"	"label"	"class"
"6 state variables id:1"	"P@Y674"	"state variable"
"6 state variables id:1"	"P@Y785"	"state variable"
"6 state variables id:1"	"P@Y675"	"state variable"
"6 state variables id:1"	"P@Y490"	"state variable"
"6 state variables id:1"	"P@Y670"	"state variable"
"6 state variables id:1"	"x[33 - 796]"	"state variable"
"6 state variables id:2"	"P@Y674"	"state variable"
"6 state variables id:2"	"P@Y785"	"state variable"
"6 state variables id:2"	"P@Y675"	"state variable"
"6 state variables id:2"	"P@Y490"	"state variable"
"6 state variables id:2"	"P@Y670"	"state variable"
"6 state variables id:2"	"x[33 - 796]"	"state variable"
"6 state variables id:3"	"P@Y674"	"state variable"
"6 state variables id:3"	"P@Y785"	"state variable"
"6 state variables id:3"	"P@Y675"	"state variable"
"6 state variables id:3"	"P@Y490"	"state variable"
"6 state variables id:3"	"P@Y670"	"state variable"
"6 state variables id:3"	"x[33 - 796]"	"state variable"
