"id"	"label"	"class"
"14 state variables id:1"	"C@E79"	"state variable"
"14 state variables id:1"	"(2S,3R)-3-hydroxyaspartic acid@110"	"state variable"
"14 state variables id:1"	"C@E86"	"state variable"
"14 state variables id:1"	"C@E72"	"state variable"
"14 state variables id:1"	"C@E63"	"state variable"
"14 state variables id:1"	"C@E73"	"state variable"
"14 state variables id:1"	"C@E66"	"state variable"
"14 state variables id:1"	"C@E53"	"state variable"
"14 state variables id:1"	"C@E82"	"state variable"
"14 state variables id:1"	"C@E67"	"state variable"
"14 state variables id:1"	"C@E54"	"state variable"
"14 state variables id:1"	"x[47 - 461]"	"state variable"
"14 state variables id:1"	"C@E61"	"state variable"
"14 state variables id:1"	"C@E76"	"state variable"
"11 state variables id:2"	"C@E89"	"state variable"
"11 state variables id:2"	"C@E66"	"state variable"
"11 state variables id:2"	"C@E74"	"state variable"
"11 state variables id:2"	"C@E80"	"state variable"
"11 state variables id:2"	"C@E76"	"state variable"
"11 state variables id:2"	"C@E95"	"state variable"
"11 state variables id:2"	"C@E79"	"state variable"
"11 state variables id:2"	"C@E85"	"state variable"
"11 state variables id:2"	"x[61 - 212]"	"state variable"
"11 state variables id:2"	"C@E86"	"state variable"
"11 state variables id:2"	"C@E67"	"state variable"
"13 state variables id:3"	"C@E65"	"state variable"
"13 state variables id:3"	"C@E60"	"state variable"
"13 state variables id:3"	"C@E54"	"state variable"
"13 state variables id:3"	"C@E46"	"state variable"
"13 state variables id:3"	"x[41 - 179]"	"state variable"
"13 state variables id:3"	"C@E69"	"state variable"
"13 state variables id:3"	"C@E72"	"state variable"
"13 state variables id:3"	"C@E66"	"state variable"
"13 state variables id:3"	"(2S,3R)-3-hydroxyaspartic acid@102"	"state variable"
"13 state variables id:3"	"C@E47"	"state variable"
"13 state variables id:3"	"C@E56"	"state variable"
"13 state variables id:3"	"C@E79"	"state variable"
"13 state variables id:3"	"C@E59"	"state variable"
"13 state variables id:4"	"C@E65"	"state variable"
"13 state variables id:4"	"C@E60"	"state variable"
"13 state variables id:4"	"C@E54"	"state variable"
"13 state variables id:4"	"C@E46"	"state variable"
"13 state variables id:4"	"x[41 - 179]"	"state variable"
"13 state variables id:4"	"C@E69"	"state variable"
"13 state variables id:4"	"C@E72"	"state variable"
"13 state variables id:4"	"C@E66"	"state variable"
"13 state variables id:4"	"(2S,3R)-3-hydroxyaspartic acid@102"	"state variable"
"13 state variables id:4"	"C@E47"	"state variable"
"13 state variables id:4"	"C@E56"	"state variable"
"13 state variables id:4"	"C@E79"	"state variable"
"13 state variables id:4"	"C@E59"	"state variable"
"11 state variables id:5"	"C@E89"	"state variable"
"11 state variables id:5"	"C@E66"	"state variable"
"11 state variables id:5"	"C@E74"	"state variable"
"11 state variables id:5"	"C@E80"	"state variable"
"11 state variables id:5"	"C@E76"	"state variable"
"11 state variables id:5"	"C@E95"	"state variable"
"11 state variables id:5"	"C@E79"	"state variable"
"11 state variables id:5"	"C@E85"	"state variable"
"11 state variables id:5"	"x[61 - 466]"	"state variable"
"11 state variables id:5"	"C@E86"	"state variable"
"11 state variables id:5"	"C@E67"	"state variable"
"14 state variables id:6"	"C@E79"	"state variable"
"14 state variables id:6"	"(2S,3R)-3-hydroxyaspartic acid@110"	"state variable"
"14 state variables id:6"	"C@E86"	"state variable"
"14 state variables id:6"	"C@E72"	"state variable"
"14 state variables id:6"	"C@E63"	"state variable"
"14 state variables id:6"	"C@E73"	"state variable"
"14 state variables id:6"	"C@E66"	"state variable"
"14 state variables id:6"	"C@E53"	"state variable"
"14 state variables id:6"	"x[47 - 191]"	"state variable"
"14 state variables id:6"	"C@E82"	"state variable"
"14 state variables id:6"	"C@E67"	"state variable"
"14 state variables id:6"	"C@E54"	"state variable"
"14 state variables id:6"	"C@E61"	"state variable"
"14 state variables id:6"	"C@E76"	"state variable"
"11 state variables id:7"	"C@E89"	"state variable"
"11 state variables id:7"	"C@E66"	"state variable"
"11 state variables id:7"	"C@E74"	"state variable"
"11 state variables id:7"	"C@E80"	"state variable"
"11 state variables id:7"	"C@E76"	"state variable"
"11 state variables id:7"	"C@E95"	"state variable"
"11 state variables id:7"	"C@E79"	"state variable"
"11 state variables id:7"	"C@E85"	"state variable"
"11 state variables id:7"	"x[61 - 212]"	"state variable"
"11 state variables id:7"	"C@E86"	"state variable"
"11 state variables id:7"	"C@E67"	"state variable"
"11 state variables id:8"	"C@E89"	"state variable"
"11 state variables id:8"	"C@E66"	"state variable"
"11 state variables id:8"	"C@E74"	"state variable"
"11 state variables id:8"	"C@E80"	"state variable"
"11 state variables id:8"	"C@E76"	"state variable"
"11 state variables id:8"	"C@E95"	"state variable"
"11 state variables id:8"	"C@E79"	"state variable"
"11 state variables id:8"	"C@E85"	"state variable"
"11 state variables id:8"	"x[61 - 466]"	"state variable"
"11 state variables id:8"	"C@E86"	"state variable"
"11 state variables id:8"	"C@E67"	"state variable"
"11 state variables id:9"	"C@E89"	"state variable"
"11 state variables id:9"	"C@E66"	"state variable"
"11 state variables id:9"	"C@E74"	"state variable"
"11 state variables id:9"	"C@E80"	"state variable"
"11 state variables id:9"	"C@E76"	"state variable"
"11 state variables id:9"	"C@E95"	"state variable"
"11 state variables id:9"	"C@E79"	"state variable"
"11 state variables id:9"	"C@E85"	"state variable"
"11 state variables id:9"	"x[61 - 212]"	"state variable"
"11 state variables id:9"	"C@E86"	"state variable"
"11 state variables id:9"	"C@E67"	"state variable"
"13 state variables id:10"	"C@E65"	"state variable"
"13 state variables id:10"	"C@E60"	"state variable"
"13 state variables id:10"	"C@E54"	"state variable"
"13 state variables id:10"	"C@E46"	"state variable"
"13 state variables id:10"	"C@E69"	"state variable"
"13 state variables id:10"	"C@E72"	"state variable"
"13 state variables id:10"	"C@E66"	"state variable"
"13 state variables id:10"	"(2S,3R)-3-hydroxyaspartic acid@102"	"state variable"
"13 state variables id:10"	"C@E47"	"state variable"
"13 state variables id:10"	"C@E56"	"state variable"
"13 state variables id:10"	"x[41 - 179]"	"state variable"
"13 state variables id:10"	"C@E79"	"state variable"
"13 state variables id:10"	"C@E59"	"state variable"
