"id"	"label"	"class"
"5 state variables id:1"	"x[2 - 1290]"	"state variable"
"5 state variables id:1"	"P@Y1253"	"state variable"
"5 state variables id:1"	"P@Y771"	"state variable"
"5 state variables id:1"	"P@Y783"	"state variable"
"5 state variables id:1"	"P@Y472"	"state variable"
"5 state variables id:2"	"x[2 - 1290]"	"state variable"
"5 state variables id:2"	"P@Y1253"	"state variable"
"5 state variables id:2"	"P@Y771"	"state variable"
"5 state variables id:2"	"P@Y783"	"state variable"
"5 state variables id:2"	"P@Y472"	"state variable"
